Bio ID,Full Name,Hall of Fame Induction Year,GP,GS,Number of Records,Total Points,Assists,Blocks,Post GP,GP,GS,Minutes,PF,Rebounds,Steals,Turnovers,D Rebounds,Fg Attempted,Fg Made,Fg Point,% Fg,Ft Attempted,Ft Made,% FT,O Rebounds,Three Attempted,Three Made,Three Points,% FT,Height,Pos,Race,Stint,Tm ID,Weight,Year,Birth Date,College,Death Date
selvyfr01,Franklin Delano Selvy,,17,0,1,187,35,0,0,0,0,444,38,54,0,0,0,183,67,134,36.61%,71,53,74.65%,0,0,0,0,0.00%,74.5,G-F,W,1,STL,180,1955,11/9/1932,Furman,0000-00-00
seymopa01,Paul Norman Seymour,,57,0,1,689,294,0,7,7,7,1979,141,163,0,0,0,725,243,486,33.52%,253,203,80.24%,0,0,0,0,0.00%,73,G-F,W,1,SYR,180,1955,1/30/1928,Toledo,5/5/1998
sharech01,Charles Edward Share,,72,0,1,1079,144,0,8,8,8,2206,359,847,0,0,0,806,351,702,43.55%,546,377,69.05%,0,0,0,0,0.00%,83,C,W,1,STL,235,1955,3/14/1927,Bowling Green,6/7/2012
sharmbi01,William Walton Sharman,1976,72,0,1,1486,351,0,3,3,3,2817,204,266,0,0,0,1275,556,1112,43.61%,430,374,86.98%,0,0,0,0,0.00%,73,G,W,1,BOS,175,1955,5/25/1926,USC,0000-00-00
shuege01,Eugene William Shue,,72,0,1,661,179,0,0,0,0,1750,111,212,0,0,0,625,240,480,38.40%,237,181,76.37%,0,0,0,0,0.00%,74,G,W,1,NYK,170,1955,12/18/1931,Maryland,0000-00-00
simmoco01,Cornelius Leo Simmons,,68,0,1,366,82,0,0,0,0,903,142,235,0,0,0,428,144,288,33.64%,129,78,60.47%,0,0,0,0,0.00%,80,C-F,W,1,ROC,222,1955,3/15/1925,none,4/15/1989
skoogwh01,Myer Upton Skoog,,72,0,1,864,273,0,3,3,3,2401,243,309,0,0,0,885,353,706,39.89%,204,158,77.45%,0,0,0,0,0.00%,71,G,W,1,MNL,180,1955,11/2/1926,Minnesota,0000-00-00
spearod01,Marion Odicca Spears,,72,0,1,544,135,0,10,10,10,1555,224,260,0,0,0,530,186,372,35.09%,224,172,76.79%,0,0,0,0,0.00%,76.5,G,W,1,FTW,205,1955,6/26/1925,Western Kentucky,3/28/1985
spoelar01,Arthur Cornelius Spoelstra,,72,0,1,615,95,0,0,0,0,1640,248,436,0,0,0,576,226,452,39.24%,238,163,68.49%,0,0,0,0,0.00%,81,C,W,1,ROC,220,1955,9/11/1932,Western Kentucky,4/9/2008
stephja01,John Francis Stephens,,72,0,1,782,216,0,7,7,7,2335,153,400,0,0,0,684,260,520,38.01%,382,262,68.59%,0,0,0,0,0.00%,75,G-F,W,1,STL,185,1955,5/18/1933,Notre Dame,8/31/2011
stokema01,Maurice  Stokes,2004,67,0,1,1125,328,0,0,0,0,2323,276,1094,0,0,0,1137,403,806,35.44%,447,319,71.36%,0,0,0,0,0.00%,79,F-C,B,1,ROC,232,1955,6/17/1933,St. Francis (PA),4/6/1970
tuckeji01,James D. Tucker,,70,0,1,300,40,0,6,6,6,967,181,257,0,0,0,324,114,228,35.19%,91,72,79.12%,0,0,0,0,0.00%,79,F,B,1,SYR,185,1955,12/11/1932,Duquesne,0000-00-00
twymaja01,John Kennedy Twyman,1983,72,0,1,1038,171,0,0,0,0,2186,239,466,0,0,0,987,417,834,42.25%,298,204,68.46%,0,0,0,0,0.00%,78,F-G,W,1,ROC,210,1955,5/11/1934,Cincinnati,5/30/2012
vandeer01,Ernest Maurice Vandeweghe,,5,0,1,22,12,0,0,0,0,77,15,13,0,0,0,31,10,20,32.26%,2,2,100.00%,0,0,0,0,0.00%,75,F-G,W,1,NYK,195,1955,9/12/1928,Colgate,0000-00-00
wanzebo01,Robert Francis Wanzer,1987,72,0,1,749,225,0,0,0,0,1980,151,272,0,0,0,651,245,490,37.63%,360,259,71.94%,0,0,0,0,0.00%,72,G,W,1,ROC,170,1955,6/4/1921,Seton Hall,0000-00-00
willibo01,Robert L. Williams,,20,0,1,66,7,0,0,0,0,173,36,54,0,0,0,46,21,42,45.65%,45,24,53.33%,0,0,0,0,0.00%,78,F,B,1,MNL,220,1955,5/12/1931,Florida A&M,0000-00-00
yardlge01,George Harry Yardley,1996,71,0,1,1463,185,0,10,10,10,2759,237,825,0,0,0,1250,511,1022,40.88%,590,441,74.75%,0,0,0,0,0.00%,77,F-G,W,1,FTW,190,1955,11/3/1928,Stanford,8/12/2004
zasloma01,Max  Zaslofsky,,9,0,1,88,16,0,0,0,0,182,18,16,0,0,0,81,29,58,35.80%,35,30,85.71%,0,0,0,0,0.00%,74,G-F,W,1,FTW,170,1955,12/7/1925,St. John's (NY),10/15/1985
ablefo01,Forest Edward Able,,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,2,0,0,0.00%,0,0,0.00%,0,0,0,0,0.00%,75,G,W,1,SYR,180,1956,7/27/1932,Western Kentucky,0000-00-00
arizipa01,Paul Joseph Arizin,1978,71,0,1,1826,151,0,2,2,2,2789,277,569,0,0,0,1459,616,1232,42.22%,718,594,82.73%,0,0,0,0,0.00%,74,F-G,W,1,PHW,190,1956,4/9/1928,Villanova,12/12/2006
armstbo01,T. Robert Armstrong,,19,0,1,28,3,0,0,0,0,110,13,39,0,0,0,37,11,22,29.73%,12,6,50.00%,0,0,0,0,0.00%,80,C-F,W,1,PHW,220,1956,6/17/1933,Michigan State,0000-00-00
baechji01,James Edward Baechtold,,45,0,1,216,33,0,0,0,0,462,39,80,0,0,0,197,75,150,38.07%,88,66,75.00%,0,0,0,0,0.00%,76,F-G,W,1,NYK,205,1956,12/9/1927,Eastern Kentucky,8/29/2011
barbejo01,John  Barber,,5,0,1,7,0,0,0,0,0,5,4,6,0,0,0,8,2,4,25.00%,6,3,50.00%,0,0,0,0,0.00%,78,F,B,1,STL,210,1956,6/27/1927,Los Angeles State,0000-00-00
becker01,Ernest Joseph Beck,,72,0,1,532,195,0,2,2,2,1832,159,322,0,0,0,546,209,418,38.28%,160,114,71.25%,0,0,0,0,0.00%,76,G-F,W,1,PHW,190,1956,12/11/1931,Pennsylvania,0000-00-00
bemorir01,Irving  Bemoras,,62,0,1,327,47,0,3,3,3,1003,80,133,0,0,0,393,127,254,32.32%,106,73,68.87%,0,0,0,0,0.00%,75,F-G,W,1,STL,185,1956,11/18/1930,Illinois,11/1/2007
bergega01,Gary Dean Bergen,,6,0,1,8,1,0,0,0,0,40,4,8,0,0,0,11,3,6,27.27%,2,2,100.00%,0,0,0,0,0.00%,80,C,W,1,NYK,210,1956,7/16/1932,Utah,0000-00-00
biancal01,Alfred A. Bianchi,,68,0,1,595,114,0,5,5,5,1674,214,242,0,0,0,605,211,422,34.88%,251,173,68.92%,0,0,0,0,0.00%,75,G,W,1,SYR,185,1956,3/26/1932,Bowling Green,0000-00-00
braunca01,Carl August Braun,,72,0,1,1001,256,0,0,0,0,2345,195,259,0,0,0,993,378,756,38.07%,303,245,80.86%,0,0,0,0,0.00%,77,G-F,W,1,NYK,180,1956,9/25/1927,Colgate,2/10/2010
burrobo01,Robert Brantley Burrow,,67,0,1,404,41,0,0,0,0,1028,165,293,0,0,0,366,137,274,37.43%,211,130,61.61%,0,0,0,0,0.00%,79,C-F,W,1,ROC,215,1956,6/29/1934,Kentucky,0000-00-00
cliftna01,Nathaniel  Clifton,,71,0,1,762,164,0,0,0,0,2231,243,557,0,0,0,818,308,616,37.65%,217,146,67.28%,0,0,0,0,0.00%,78,C-F,B,1,NYK,220,1956,10/13/1922,Xavier (LA),8/31/1990
colemja01,Jack L. Coleman,,72,0,1,847,192,0,10,10,10,2458,267,733,0,0,0,888,352,704,39.64%,195,143,73.33%,0,0,0,0,0.00%,79,F-C,W,1,STL,195,1956,5/23/1924,Louisville,12/8/1997
conlied01,Edward James Conlin,,71,0,1,1030,220,0,5,5,5,2414,181,447,0,0,0,967,363,726,37.54%,395,304,76.96%,0,0,0,0,0.00%,77,F-G,W,1,SYR,200,1956,9/2/1933,Fordham,0000-00-00
costela01,Lawrence Ronald Costello,,72,0,1,553,238,0,2,2,2,2127,185,328,0,0,0,505,189,378,37.43%,223,175,78.48%,0,0,0,0,0.00%,73,G,W,1,PHW,185,1956,7/2/1931,Niagara,12/11/2001
cousybo01,Robert Joseph Cousy,1971,64,0,1,1521,571,0,10,10,10,2804,161,370,0,0,0,1471,545,1090,37.05%,513,431,84.02%,0,0,0,0,0.00%,73,G,W,1,BOS,175,1956,8/9/1928,Holy Cross,0000-00-00
daviswa01,Walter Francis Davis,,65,0,1,442,53,0,2,2,2,1287,243,320,0,0,0,450,182,364,40.44%,110,78,70.91%,0,0,0,0,0.00%,80,C-F,W,1,PHW,205,1956,1/5/1931,Texas A&M,0000-00-00
dempsge01,George P. Dempsey,,71,0,1,348,148,0,2,2,2,1221,112,266,0,0,0,323,143,286,44.27%,118,62,52.54%,0,0,0,0,0.00%,74,G,W,1,PHW,190,1956,7/19/1929,King's (DE),0000-00-00
devlico01,Walter James Devlin,,71,0,1,490,146,0,1,1,1,1267,119,151,0,0,0,510,196,392,38.43%,144,98,68.06%,0,0,0,0,0.00%,77,G,W,1,FTW,195,1956,12/21/1931,George Washington,4/28/1995
dukeswa01,Walter F. Dukes,,71,0,1,788,59,0,5,5,5,2043,299,868,0,0,0,683,252,504,36.90%,410,284,69.27%,0,0,0,0,0.00%,84,C,B,1,MNL,220,1956,6/23/1930,Seton Hall,3/14/2001
felixra01,Raymond Darlington Felix,,72,0,1,867,36,0,0,0,0,1622,284,587,0,0,0,709,295,590,41.61%,371,277,74.66%,0,0,0,0,0.00%,83,C,B,1,NYK,220,1956,12/10/1930,LIU,7/28/1991
flemied01,Edward Rufus Fleming,,51,0,1,357,81,0,0,0,0,927,94,183,0,0,0,364,109,218,29.95%,191,139,72.77%,0,0,0,0,0.00%,75,G-F,B,1,ROC,189,1956,7/25/1933,Niagara,4/10/2002
foustla01,Lawrence Michael Foust,,61,0,1,804,77,0,2,2,2,1597,231,580,0,0,0,640,256,512,40.00%,403,292,72.46%,0,0,0,0,0.00%,81,C-F,W,1,FTW,215,1956,6/24/1928,LaSalle,10/27/1984
gallaha01,Harry Junior Gallatin,1991,72,0,1,1079,85,0,0,0,0,1943,202,725,0,0,0,817,332,664,40.64%,519,415,79.96%,0,0,0,0,0.00%,78,F-C,W,1,NYK,210,1956,4/26/1927,NE Missouri State,0000-00-00
garmadi01,Richard Eugene Garmaker,,72,0,1,1242,207,0,5,5,5,2593,218,371,0,0,0,1084,425,850,39.21%,467,392,83.94%,0,0,0,0,0.00%,75,G-F,W,1,MNL,200,1956,10/29/1932,Minnesota,0000-00-00
georgja01,John Edwin George,,67,0,1,724,313,0,2,2,2,2292,170,325,0,0,0,765,260,520,33.99%,299,204,68.23%,0,0,0,0,0.00%,74,G,W,1,PHW,190,1956,11/13/1928,LaSalle,1/30/1989
grabojo01,Joseph W. Graboski,,72,0,1,1067,144,0,2,2,2,2592,251,636,0,0,0,1158,403,806,34.80%,333,261,78.38%,0,0,0,0,0.00%,79,F-C,W,1,PHW,195,1956,1/15/1930,none,7/2/1998
greensi01,Sihugo  Green,,13,0,1,149,47,0,0,0,0,423,36,67,0,0,0,143,50,100,34.97%,69,49,71.01%,0,0,0,0,0.00%,74,G-F,B,1,ROC,185,1956,8/20/1933,Duquesne,10/4/1980
gueriri01,Richard V. Guerin,,72,0,1,695,182,0,0,0,0,1793,186,334,0,0,0,699,257,514,36.77%,292,181,61.99%,0,0,0,0,0.00%,76,G,W,1,NYK,195,1956,5/29/1932,Iona,0000-00-00
hagancl01,Clifford Oldham Hagan,1978,67,0,1,538,114,0,10,10,10,1290,212,359,0,0,0,514,196,392,38.13%,208,146,70.19%,0,0,0,0,0.00%,76,F-G,W,1,STL,210,1956,12/9/1931,Kentucky,0000-00-00
hannual01,Alexander Murray Hannum,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0,0,0.00%,78.5,F-C,W,1,FTW,210,1956,7/19/1923,USC,1/18/2002
hannual01,Alexander Murray Hannum,,0,0,1,0,0,0,2,2,2,6,2,0,0,0,0,2,0,0,0.00%,0,0,0.00%,0,0,0,0,0.00%,78.5,F-C,W,2,STL,210,1956,7/19/1923,USC,1/18/2002
harribo02,Robert William Harrison,,66,0,1,611,176,0,5,5,5,1943,241,169,0,0,0,674,255,510,37.83%,139,101,72.66%,0,0,0,0,0.00%,73,G,W,1,SYR,190,1956,8/12/1927,Michigan,0000-00-00
heinsto01,Thomas William Heinsohn,1986,72,0,1,1389,137,0,10,10,10,2520,344,822,0,0,0,1354,536,1072,39.59%,412,317,76.94%,0,0,0,0,0.00%,79,F-C,W,1,BOS,218,1956,8/26/1934,Holy Cross,0000-00-00
hemridi01,Ned Dixon Hemric,,67,0,1,366,43,0,2,2,2,1074,99,313,0,0,0,324,110,220,33.95%,210,146,69.52%,0,0,0,0,0.00%,77,F,W,1,BOS,220,1956,8/29/1933,Wake Forest,0000-00-00
hennela01,Lawrence E. Hennessy,,21,0,1,135,27,0,0,0,0,373,28,45,0,0,0,175,56,112,32.00%,32,23,71.88%,0,0,0,0,0.00%,75,G,W,1,SYR,185,1956,5/20/1929,Villanova,8/20/2008
hitchle01,Lewis Rufus Hitch,,30,0,1,141,12,0,0,0,0,531,55,116,0,0,0,138,52,104,37.68%,51,37,72.55%,0,0,0,0,0.00%,80,F-C,W,1,MNL,200,1956,7/16/1929,Kansas State,2/8/2012
hitchle01,Lewis Rufus Hitch,,38,0,1,146,28,0,2,2,2,605,48,139,0,0,0,159,59,118,37.11%,39,28,71.79%,0,0,0,0,0.00%,80,F-C,W,2,PHW,200,1956,7/16/1929,Kansas State,2/8/2012
holupjo01,Joseph J. Holup,,71,0,1,544,85,0,5,5,5,1372,180,299,0,0,0,515,166,332,32.23%,265,212,80.00%,0,0,0,0,0.00%,78,F,W,1,SYR,215,1956,2/26/1934,George Washington,1/28/1998
hopkibo01,Robert M. Hopkins,,62,0,1,382,24,0,5,5,5,837,110,252,0,0,0,368,139,278,37.77%,141,104,73.76%,0,0,0,0,0.00%,80,C-F,B,1,SYR,205,1956,11/3/1934,Grambling,0000-00-00
houbrbo01,Robert J. Houbregs,1987,60,0,1,695,116,0,2,2,2,1630,121,407,0,0,0,602,260,520,43.19%,245,175,71.43%,0,0,0,0,0.00%,79,C-F,W,1,FTW,210,1956,3/12/1932,Washington,0000-00-00
hutchme01,Melvin R. Hutchins,,72,0,1,913,220,0,2,2,2,2715,190,594,0,0,0,983,378,756,38.45%,213,157,73.71%,0,0,0,0,0.00%,78,F-C,W,1,FTW,200,1956,11/22/1928,Brigham Young,0000-00-00
johnsne01,Donald Neil Johnston,1990,69,0,1,1613,212,0,2,2,2,2615,240,890,0,0,0,1216,537,1074,44.16%,654,539,82.42%,0,0,0,0,0.00%,80,C,W,1,PHW,210,1956,2/4/1929,Ohio State,9/28/1978
jordoph01,Philip  Jordon,,9,0,1,44,2,0,0,0,0,91,15,34,0,0,0,49,18,36,36.73%,12,8,66.67%,0,0,0,0,0.00%,82,C-F,W,1,NYK,205,1956,9/12/1933,Whitworth,6/7/1965
kalafed01,Edward L. Kalafat,,65,0,1,616,114,0,5,5,5,1721,263,449,0,0,0,543,199,398,36.65%,329,218,66.26%,0,0,0,0,0.00%,78,C-F,W,1,MNL,245,1956,10/13/1932,Minnesota,0000-00-00
kenvibi01,William McGill Kenville,,71,0,1,586,177,0,2,2,2,1731,170,325,0,0,0,621,206,412,33.17%,219,174,79.45%,0,0,0,0,0.00%,74,G-F,W,1,FTW,187,1956,12/1/1930,St. Bonaventure,0000-00-00
kerrjo01,John Graham Kerr,,72,0,1,967,96,0,5,5,5,2353,197,876,0,0,0,892,361,722,40.47%,342,245,71.64%,0,0,0,0,0.00%,81,C-F,W,1,SYR,230,1956,8/17/1932,Illinois,2/26/2009
learha01,Harold C. Lear,,3,0,1,4,1,0,0,0,0,14,3,1,0,0,0,6,2,4,33.33%,0,0,0.00%,0,0,0,0,0.00%,71.5,G,B,1,PHW,163,1956,1/31/1935,Temple,0000-00-00
leonasl01,William Robert Leonard,,72,0,1,899,207,0,5,5,5,2147,155,250,0,0,0,967,345,690,35.68%,267,209,78.28%,0,0,0,0,0.00%,75,G,W,1,MNL,185,1956,7/17/1932,Indiana,0000-00-00
lloydea01,Earl Francis Lloyd,,72,0,1,677,119,0,5,5,5,2048,300,456,0,0,0,717,268,536,37.38%,190,141,74.21%,0,0,0,0,0.00%,77,F-C,B,1,SYR,200,1956,4/3/1928,West Virginia State,0000-00-00
loscuji01,James  Loscutoff,,70,0,1,824,94,0,10,10,10,2479,290,813,0,0,0,997,337,674,33.80%,215,150,69.77%,0,0,0,0,0.00%,77,F,W,1,BOS,220,1956,2/4/1930,Oregon,0000-00-00
lovelcl01,Clyde Edward Lovellette,1988,69,0,1,1555,150,0,5,5,5,2673,272,979,0,0,0,1466,625,1250,42.63%,425,305,71.76%,0,0,0,0,0.00%,81,C-F,W,1,MNL,230,1956,9/7/1929,Kansas,0000-00-00
macaued01,Charles Edward Macauley,1960,72,0,1,1329,224,0,10,10,10,2879,245,502,0,0,0,1096,458,916,41.79%,553,413,74.68%,0,0,0,0,0.00%,80,C-F,W,1,STL,185,1956,3/22/1928,St. Louis,11/8/2011
marshto01,John Thomas Marshall,,40,0,1,159,31,0,0,0,0,460,33,83,0,0,0,163,56,112,34.36%,58,47,81.03%,0,0,0,0,0.00%,76,F-G,W,1,ROC,215,1956,1/6/1931,Western Kentucky,0000-00-00
martisl01,Slater Nelson Martin,1982,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0,0,0.00%,70,G,W,1,NYK,170,1956,10/22/1925,Texas,0000-00-00
martisl01,Slater Nelson Martin,1982,0,0,1,166,49,0,10,10,10,439,39,42,0,0,0,155,55,110,35.48%,74,56,75.68%,0,0,0,0,0.00%,70,G,W,2,STL,170,1956,10/22/1925,Texas,0000-00-00
mccarjo01,John Joseph McCarthy,,72,0,1,476,107,0,0,0,0,1560,130,201,0,0,0,460,173,346,37.61%,193,130,67.36%,0,0,0,0,0.00%,73,G,W,1,ROC,185,1956,4/25/1934,Canisius,0000-00-00
mcguidi01,Richard Joseph McGuire,1993,72,0,1,385,222,0,0,0,0,1191,103,146,0,0,0,366,140,280,38.25%,163,105,64.42%,0,0,0,0,0.00%,72,G,W,1,NYK,180,1956,1/25/1926,St. John's (NY),2/3/2010
mcmahja01,John Joseph McMahon,,72,0,1,744,424,0,10,10,10,2719,261,260,0,0,0,862,291,582,33.76%,261,162,62.07%,0,0,0,0,0.00%,73,G,W,1,STL,185,1956,12/3/1928,St. John's (NY),6/11/1989
mencech01,Charles J. Mencel,,72,0,1,690,207,0,5,5,5,1946,102,250,0,0,0,724,252,504,34.81%,249,186,74.70%,0,0,0,0,0.00%,71,G,W,1,MNL,168,1956,4/21/1933,Minnesota,0000-00-00
mikkeve01,Arild Verner Agerskov Mikkelsen,1995,72,0,1,1074,138,0,5,5,5,2360,341,673,0,0,0,937,355,710,37.89%,458,364,79.48%,0,0,0,0,0.00%,79,F-C,W,1,MNL,225,1956,10/21/1928,Hamline,0000-00-00
mooreja01,John T. Moore,,57,0,1,123,21,0,1,1,1,401,75,116,0,0,0,106,43,86,40.57%,46,37,80.43%,0,0,0,0,0.00%,77,F,B,1,PHW,180,1956,9/24/1932,LaSalle,0000-00-00
naullwi01,William Dean Naulls,,19,0,1,195,22,0,0,0,0,438,57,167,0,0,0,211,77,154,36.49%,60,41,68.33%,0,0,0,0,0.00%,78,F-C,B,1,STL,225,1956,10/7/1934,UCLA,0000-00-00
naullwi01,William Dean Naulls,,52,0,1,523,62,0,0,0,0,1340,129,450,0,0,0,609,216,432,35.47%,135,91,67.41%,0,0,0,0,0.00%,78,F-C,B,2,NYK,225,1956,10/7/1934,UCLA,0000-00-00
nichoja01,Jack Edward Nichols,,61,0,1,533,92,0,10,10,10,1489,208,391,0,0,0,577,211,422,36.57%,141,111,78.72%,0,0,0,0,0.00%,79,C-F,W,1,BOS,222,1956,4/9/1926,Washington,12/24/1992
noblech01,Charles E. Noble,,54,0,1,497,184,0,2,2,2,1305,166,138,0,0,0,582,210,420,36.08%,104,77,74.04%,0,0,0,0,0.00%,76,G,W,1,FTW,190,1956,7/24/1931,Louisville,0000-00-00
palazto01,Togo Anthony Palazzi,,21,0,1,105,8,0,0,0,0,233,23,75,0,0,0,118,41,82,34.75%,32,23,71.88%,0,0,0,0,0.00%,76,F-G,W,1,BOS,205,1956,8/8/1932,Holy Cross,0000-00-00
palazto01,Togo Anthony Palazzi,,42,0,1,496,46,0,5,5,5,867,105,205,0,0,0,502,188,376,37.45%,152,120,78.95%,0,0,0,0,0.00%,76,F-G,W,2,SYR,205,1956,8/8/1932,Holy Cross,0000-00-00
parkme01,Medford R. Park,,66,0,1,388,106,0,10,10,10,1313,155,233,0,0,0,373,132,264,35.39%,168,124,73.81%,0,0,0,0,0.00%,74,G-F,W,1,STL,200,1956,4/11/1933,Missouri,7/23/1998
paxsoji01,James Edward Paxson,,71,0,1,471,89,0,5,5,5,1328,167,280,0,0,0,512,147,294,28.71%,250,177,70.80%,0,0,0,0,0.00%,78,F-G,W,1,MNL,200,1956,12/19/1932,Dayton,0000-00-00
pettibo01,Robert E. Lee Pettit,1971,71,0,1,2053,158,0,10,10,10,2921,214,1205,0,0,0,1714,711,1422,41.48%,817,631,77.23%,0,0,0,0,0.00%,81,F-C,W,1,STL,205,1956,12/12/1932,Louisiana State,0000-00-00
phillan01,Andrew Michael Phillip,1961,67,0,1,320,185,0,10,10,10,1604,139,201,0,0,0,299,113,226,37.79%,152,94,61.84%,0,0,0,0,0.00%,74,G-F,W,1,BOS,195,1956,3/7/1922,Illinois,4/28/2001
piontda01,David Vincent Piontek,,71,0,1,636,108,0,0,0,0,1759,141,351,0,0,0,637,257,514,40.35%,183,122,66.67%,0,0,0,0,0.00%,77.5,F-C,W,1,ROC,230,1956,8/27/1934,Xavier (OH),5/12/2004
ramsefr01,Frank Vernon Ramsey,1982,35,0,1,540,84,0,10,10,10,1036,149,221,0,0,0,431,175,350,40.60%,241,190,78.84%,0,0,0,0,0.00%,75,F-G,W,1,BOS,185,1956,7/13/1931,Kentucky,0000-00-00
rayji01,James E. Ray,,4,0,1,7,3,0,0,0,0,43,4,5,0,0,0,11,2,4,18.18%,5,3,60.00%,0,0,0,0,0.00%,72.5,G,W,1,SYR,180,1956,1/12/1934,Toledo,0000-00-00
reganri01,Richard Joseph Regan,,71,0,1,696,222,0,0,0,0,2100,179,205,0,0,0,780,257,514,32.95%,235,182,77.45%,0,0,0,0,0.00%,74,G,W,1,ROC,180,1956,11/30/1930,Seton Hall,12/24/2002
rickedi01,Richard James Ricketts,,72,0,1,804,127,0,0,0,0,2114,307,437,0,0,0,869,299,598,34.41%,297,206,69.36%,0,0,0,0,0.00%,79,F-C,B,1,ROC,215,1956,12/4/1933,Duquesne,3/6/1988
risenar01,Arnold D. Risen,1998,43,0,1,419,61,0,10,10,10,1087,211,344,0,0,0,370,147,294,39.73%,185,125,67.57%,0,0,0,0,0.00%,81,C-F,W,1,BOS,200,1956,10/9/1924,Ohio State,0000-00-00
rochare01,Ephraim J. Rocha,,72,0,1,385,81,0,2,2,2,1172,166,278,0,0,0,395,136,272,34.43%,150,113,75.33%,0,0,0,0,0.00%,80,C-F,W,1,FTW,185,1956,9/18/1923,Oregon State,2/13/2010
rosendi01,Richard Anthony Rosenthal,,18,0,1,51,17,0,0,0,0,188,22,52,0,0,0,79,21,42,26.58%,17,9,52.94%,0,0,0,0,0.00%,77,F-G,W,1,FTW,205,1956,1/20/1930,Notre Dame,0000-00-00
russebi01,William Felton Russell,1975,48,0,1,845,120,0,10,10,10,2104,184,1187,0,0,0,797,331,662,41.53%,370,183,49.46%,0,0,0,0,0.00%,81,C,B,1,BOS,215,1956,2/12/1934,San Francisco,0000-00-00
savagdo01,Donald Joseph Savage,,5,0,1,18,2,0,0,0,0,55,7,7,0,0,0,19,6,12,31.58%,7,6,85.71%,0,0,0,0,0.00%,75,F-G,W,1,SYR,190,1956,4/9/1928,LeMoyne (NY),0000-00-00
schafbo01,Robert Thomas Schafer,,11,0,1,49,15,0,0,0,0,167,16,11,0,0,0,66,19,38,28.79%,13,11,84.62%,0,0,0,0,0.00%,75,G,W,1,SYR,195,1956,3/29/1933,Villanova,2/15/2005
schaydo01,Adolph  Schayes,1973,72,0,1,1724,243,0,5,5,5,3066,237,1098,0,0,0,1403,525,1050,37.42%,746,674,90.35%,0,0,0,0,0.00%,79,F-C,W,1,SYR,195,1956,5/19/1928,NYU,0000-00-00
schnidi01,Richard Dean Schnittker,,70,0,1,413,60,0,5,5,5,1080,150,197,0,0,0,372,119,238,31.99%,210,175,83.33%,0,0,0,0,0.00%,77,F,W,1,MNL,200,1956,5/27/1928,Ohio State,0000-00-00
searske01,Kenneth Robert Sears,,72,0,1,1069,101,0,0,0,0,2516,226,614,0,0,0,821,343,686,41.78%,485,383,78.97%,0,0,0,0,0.00%,81,F,W,1,NYK,195,1956,8/17/1933,Santa Clara,0000-00-00
seymopa01,Paul Norman Seymour,,65,0,1,408,201,0,5,5,5,1333,102,140,0,0,0,479,151,302,31.52%,129,106,82.17%,0,0,0,0,0.00%,73,G-F,W,1,SYR,180,1956,1/30/1928,Toledo,5/5/1998
sharech01,Charles Edward Share,,72,0,1,831,85,0,10,10,10,1841,308,705,0,0,0,607,266,532,43.82%,443,299,67.49%,0,0,0,0,0.00%,83,C,W,1,STL,235,1956,3/14/1927,Bowling Green,6/7/2012
sharmbi01,William Walton Sharman,1976,67,0,1,1624,265,0,10,10,10,2780,211,321,0,0,0,1438,591,1182,41.10%,485,442,91.13%,0,0,0,0,0.00%,73,G,W,1,BOS,175,1956,5/25/1926,USC,0000-00-00
shavlro01,Ronald Dean Shavlik,,7,0,1,10,0,0,0,0,0,72,12,22,0,0,0,22,4,8,18.18%,5,2,40.00%,0,0,0,0,0.00%,79,F,W,1,NYK,195,1956,12/4/1933,North Carolina State,6/27/1983
shuege01,Eugene William Shue,,72,0,1,819,246,0,2,2,2,2549,140,428,0,0,0,737,287,574,38.94%,320,245,76.56%,0,0,0,0,0.00%,74,G,W,1,FTW,170,1956,12/18/1931,Maryland,0000-00-00
skoogwh01,Myer Upton Skoog,,23,0,1,200,76,0,0,0,0,656,65,72,0,0,0,220,78,156,35.45%,47,44,93.62%,0,0,0,0,0.00%,71,G,W,1,MNL,180,1956,11/2/1926,Minnesota,0000-00-00
sobiero01,Ronald Charles Sobie,,71,0,1,484,129,0,0,0,0,1378,158,326,0,0,0,442,166,332,37.56%,199,152,76.38%,0,0,0,0,0.00%,75,G,W,1,NYK,185,1956,9/21/1934,DePaul,10/23/2009
spearod01,Marion Odicca Spears,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0,0,0.00%,76.5,G,W,1,FTW,205,1956,6/26/1925,Western Kentucky,3/28/1985
spearod01,Marion Odicca Spears,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0,0,0.00%,76.5,G,W,2,STL,205,1956,6/26/1925,Western Kentucky,3/28/1985
spoelar01,Arthur Cornelius Spoelstra,,69,0,1,522,56,0,0,0,0,1176,168,220,0,0,0,559,217,434,38.82%,120,88,73.33%,0,0,0,0,0.00%,81,C,W,1,ROC,220,1956,9/11/1932,Western Kentucky,4/9/2008
