bioID,Full Name,pos,height,weight,college,birthDate,deathDate,race
smithch01,Charles Daniel Smith,F-C,82,230,Pittsburgh,7/16/1965,0000-00-00,B
smithch02,Charles Edward Smith,G,73,160,Georgetown,11/29/1967,0000-00-00,B
smithch03,Chris G. Smith,G,75,190,Connecticut,5/17/1970,0000-00-00,B
smithch04,Charles Cornelius Smith,G,76,194,New Mexico,8/22/1975,0000-00-00,B
smithcl01,Clinton  Smith,F,78,210,Cleveland State,1/19/1964,0000-00-00,B
smithcr01,Craig  Smith,F,79,250,Boston College,11/10/1983,0000-00-00,B
smithde02,Derek Ervin Smith,G-F,78,205,Louisville,11/1/1961,8/9/1996,B
smithdo04,Donta Lamont Smith,G,79,215,Southeastern Illinois,11/27/1983,0000-00-00,B
smithel01,Elmore  Smith,C,84,250,Kentucky State,5/9/1949,0000-00-00,B
smithga01,Garfield  Smith,C-F,81,235,Eastern Kentucky,11/18/1945,0000-00-00,B
smithis01,Ishmael Larry Smith,G,72,175,Wake Forest,7/5/1988,0000-00-00,B
smithje01,Jerry  Smith,G,74,190,Louisville,9/26/1987,0000-00-00,B
smithjo01,John  Smith,C,84,235,Southern Colorado,5/24/1944,0000-00-00,B
smithke03,Keith LeWayne Smith,G,75,180,Loyola Marymount,3/9/1964,0000-00-00,B
smithla01,Larry  Smith,F-C,80,215,Alcorn State,1/18/1958,0000-00-00,B
smithla02,LaBradford Corvey Smith,G,75,200,Louisville,4/3/1969,0000-00-00,B
smithle01,Leon  Smith,F,82,235,none,11/2/1980,0000-00-00,B
smithmi01,Michael John Smith,F,82,225,Brigham Young,5/19/1965,0000-00-00,W
smithmi02,Michael John Smith,F,80,230,Providence,3/28/1972,0000-00-00,B
smithmi03,Mike  Smith,F,80,195,Louisiana-Monroe,4/15/1976,0000-00-00,B
smithno01,Nolan Derek Smith,G,74,185,Duke,7/25/1988,0000-00-00,B
smithot01,Otis Fitzgerald Smith,G-F,77,210,Jacksonville,1/30/1964,0000-00-00,B
smithro01,Robert Leroy Smith,G,71,165,UNLV,3/10/1955,0000-00-00,B
smithsa01,Sam  Smith,F,79,230,Kentucky Wesleyan,1/27/1944,0000-00-00,B
smithsa02,Sam  Smith,G,76,200,UNLV,1/8/1955,0000-00-00,B
smithst02,Stevin L. Smith,G,74,208,Arizona State,1/24/1972,0000-00-00,B
smithst03,Steven Alexander Smith,F,81,225,LaSalle,4/12/1983,0000-00-00,B
smithth01,Theron Augustus Smith,F,80,225,Ball State,10/3/1980,0000-00-00,B
smithwi01,William A. Smith,C,84,220,Syracuse,2/14/1949,0000-00-00,W
smitsri01,Rik  Smits,C,88,250,Marist,8/23/1966,0000-00-00,W
snower01,Eric  Snow,G,75,190,Michigan State,4/24/1973,0000-00-00,B
snydeki01,Kirk Patrick Snyder,G,78,225,Nevada-Reno,6/5/1983,0000-00-00,B
soberri01,Ricky Brad Sobers,G,75,198,UNLV,1/15/1953,0000-00-00,B
sojoumi01,Mike  Sojourner,C-F,81,225,Utah,10/16/1953,0000-00-00,B
songada01,Darius  Songaila,F,81,248,Wake Forest,2/14/1978,0000-00-00,W
sovragi01,Gino  Sovran,F-G,74,175,Detroit,12/17/1924,0000-00-00,W
sowpa01,Pape  Sow,F,82,250,Cal State-Fullerton,11/22/1981,0000-00-00,B
sparrgu01,Guy Paul Joseph Sparrow,F,78,218,Detroit,11/2/1932,0000-00-00,W
sparrro01,Rory Darnell Sparrow,G,74,175,Villanova,6/12/1958,0000-00-00,B
spencan01,Andre  Spencer,F,78,210,Northern Arizona,7/20/1964,0000-00-00,B
spencel01,Elmore  Spencer,C,84,270,UNLV,12/6/1969,0000-00-00,B
spencfe01,Felton LaFrance Spencer,C,84,265,Louisville,1/15/1968,0000-00-00,B
spitzcr01,Craig W. Spitzer,C,84,225,Tulane,12/18/1945,0000-00-00,W
sprewla01,Latrell Fontaine Sprewell,G,77,190,Alabama,9/8/1970,0000-00-00,B
sprigla01,Larry Michael Spriggs,F,79,230,Howard,9/8/1959,0000-00-00,B
stackje01,Jerry Darnell Stackhouse,G-F,78,218,North Carolina,11/5/1974,0000-00-00,B
stackry01,Ryan Eugene Stack,F,83,215,South Carolina,7/24/1975,0000-00-00,W
stacoke01,Kevin M. Stacom,G,75,185,Providence,9/4/1951,0000-00-00,W
stanste01,Terence R. Stansbury,G,77,170,Temple,2/27/1961,0000-00-00,B
starkjo01,John Levell Starks,G,75,180,Oklahoma State,8/10/1965,0000-00-00,B
starrke01,Keith Edward Starr,G-F,78,190,Pittsburgh,3/14/1954,0000-00-00,B
stavela01,Larry Joseph Staverman,F,79,205,Villa Madonna,10/11/1936,7/12/2007,W
steella01,Larry Nelson Steele,G-F,77,180,Kentucky,5/5/1949,0000-00-00,W
stepavl01,Vladimir  Stepania,C,84,236,none,8/5/1976,0000-00-00,W
stephev01,Everette Louis Stephens,G,74,175,Purdue,10/21/1966,0000-00-00,B
stephjo01,Joe  Stephens,F,79,210,Arkansas-Little Rock,1/28/1973,0000-00-00,B
stephla01,Lance  Stephenson,G,77,210,Cincinnati,9/5/1990,0000-00-00,B
steveba01,Barry Wayne Stevens,G-F,77,190,Iowa State,1/17/1963,2/21/2007,B
stevede01,DeShawn  Stevenson,G,77,210,none,4/3/1981,0000-00-00,B
stevewa01,Wayne  Stevens,F-G,75,185,Cincinnati,6/19/1936,0000-00-00,W
stewade01,Dennis Edward Stewart,F,78,220,Michigan,4/11/1947,0000-00-00,B
stewake01,Kebu  Stewart,F,80,239,Cal. State - Bakersfield,12/19/1973,0000-00-00,B
stewala01,Larry  Stewart,F,80,220,Coppin State,9/21/1968,0000-00-00,B
stewami01,Michael Curtis Stewart,C,82,230,California,4/24/1975,0000-00-00,B
stithbr01,Bryant Lamonica Stith,G,77,208,Virginia,12/10/1970,0000-00-00,B
stivral01,Alex Frank Stivrins,F,80,215,Colorado,11/29/1962,0000-00-00,W
stockjo01,John Houston Stockton,G,73,170,Gonzaga,3/26/1962,0000-00-00,W
stokema01,Maurice  Stokes,F-C,79,232,St. Francis (PA),6/17/1933,4/6/1970,B
stonege01,George E. Stone,F,79,195,Marshall,2/9/1946,0000-00-00,B
stoneju01,Julyan Ray Stone,G,78,200,UTEP,12/7/1988,0000-00-00,B
storeaw01,Awvee  Storey,F,78,225,Arizona State,4/18/1977,0000-00-00,B
stoudda01,Damon Lamon Stoudamire,G,70,171,Arizona,9/3/1973,0000-00-00,B
stovapa01,Paul L. Stovall,F,76,215,Arizona State,8/16/1948,1/9/1978,B
strawjo01,Joe Tom Strawder,C,82,230,Bradley,9/21/1940,8/24/2005,B
stricma01,Mark  Strickland,F,81,210,Temple,7/14/1970,0000-00-00,B
stricro01,Roger W. Strickland,F,77,200,Jacksonville,9/4/1940,2/9/2011,W
stroejo01,John  Stroeder,F,82,250,Montana,7/24/1958,0000-00-00,W
stronde01,Derek Lamar Strong,F,80,220,Xavier (OH),2/9/1968,0000-00-00,B
stroujo01,John Busby Stroud,F,79,215,Mississippi,10/29/1957,0000-00-00,W
suitega01,Gary G. Suiter,C-F,81,225,Midwestern State,1/18/1945,10/23/1982,W
sumptba01,Barry  Sumpter,F-C,83,215,Austin Peay,11/11/1965,0000-00-00,B
sundedo01,Don J. Sunderlage,G,73,180,Illinois,12/20/1929,7/15/1961,W
sundobr01,Bruno  Sundov,C,86,220,none,2/10/1980,0000-00-00,W
sundvjo01,Jon Thomas Sundvold,G,74,170,Missouri,7/2/1961,0000-00-00,W
sutorge01,George Joseph Sutor,C,80,235,LaSalle,9/14/1943,8/29/2011,W
suttlda01,Dane Lee Suttle,G,75,190,Pepperdine,8/9/1961,0000-00-00,B
swageke01,Keith M. Swagerty,F,79,235,Pacific,10/30/1945,0000-00-00,W
swiftro01,Robert  Swift,C,84,245,none,12/3/1985,0000-00-00,W
swiftst01,Stromile  Swift,F,81,220,Louisiana State,11/21/1979,0000-00-00,B
swinsaa01,Aaron Anthony Swinson,F,77,230,Auburn,1/9/1971,0000-00-00,B
sykesla01,Larry  Sykes,F,81,255,Xavier,4/11/1973,0000-00-00,B
sypa01,Pape Ousseynou Sy,F-G,79,225,none,4/5/1988,0000-00-00,B
szabobr01,Brett Leon Szabo,C,83,230,Augustana,2/1/1968,0000-00-00,W
tabakza01,Zan  Tabak,C,84,245,none,6/15/1970,0000-00-00,W
tabusyu01,Yuta  Tabuse,G,69,165,Brigham Young - Hawaii,10/5/1980,0000-00-00,O
tarladr01,Dragan  Tarlac,F-C,82,260,none,5/9/1973,0000-00-00,W
tarplro01,Roy James Tarpley,C-F,83,230,Michigan,11/28/1964,0000-00-00,B
tartle01,Levern Donihue Tart,G-F,74,195,Bradley,6/1/1942,6/22/2010,B
tayloan01,Anthony Paul Taylor,G,76,175,Oregon,11/30/1965,0000-00-00,B
taylobr01,Brian Dwight Taylor,G,74,185,Princeton,6/9/1951,0000-00-00,B
taylojo01,Johnny Antonio Taylor,F,80,220,Tennessee-Chattanooga,6/4/1974,0000-00-00,B
taylole01,Leonard Chester Taylor,F,80,220,California,5/2/1966,0000-00-00,B
tayloma01,Maurice De Shawn Taylor,F,81,260,Michigan,10/30/1976,0000-00-00,B
teaglte01,Terry Michael Teagle,F-G,77,195,Baylor,4/10/1960,0000-00-00,B
telfase01,Sebastian  Telfair,G,72,165,none,6/9/1985,0000-00-00,B
templco01,Collis  Temple,F,80,220,Louisiana State,11/8/1952,0000-00-00,B
terreir01,Ira Edmondson Terrell,F-C,80,200,SMU,6/19/1954,0000-00-00,B
terryca01,Carlos Fernando Terry,G-F,76.5,210,Winston-Salem State,6/22/1956,3/12/1989,B
terrycl01,Claude Lewis Terry,G-F,76,195,Stanford,1/12/1950,0000-00-00,W
terryja01,Jason Eugene Terry,G,74,172,Arizona,9/15/1977,0000-00-00,B
thearfl01,Floyd  Theard,G,73,170,Kentucky State,9/5/1944,4/11/1985,B
theusre01,Reggie Wayne Theus,G,78,190,UNLV,10/13/1957,0000-00-00,B
thibepe01,Peter C. Thibeaux,F,79,210,St. Mary's (CA),10/3/1961,0000-00-00,B
thigpju01,Justus  Thigpen,G,73,160,Weber State,8/13/1947,0000-00-00,B
thirdda01,David  Thirdkill,F-G,79,195,Bradley,4/12/1960,0000-00-00,B
thomabi01,Billy  Thomas,G,76,208,Kansas,12/23/1975,0000-00-00,B
thomaca01,Carl  Thomas,G,76,175,Eastern Michigan,10/3/1969,0000-00-00,B
thomach01,Charles  Thomas,G,75,175,Eastern Michigan,10/3/1969,0000-00-00,B
thomair01,Irving  Thomas,F,80,225,Florida State,1/2/1966,0000-00-00,B
thomais01,Isiah Lord Thomas,G,73,180,Indiana,4/30/1961,0000-00-00,B
thomais02,Isaiah  Thomas,G,69,185,Washington,2/7/1989,0000-00-00,B
thomaja01,Jamel  Thomas,F,78,215,Providence,3/25/1973,0000-00-00,B
thomaja02,James  Thomas,F,80,235,Texas,11/22/1980,0000-00-00,B
thomajo02,John G. Thomas,F-C,81,265,Minnesota,9/8/1975,0000-00-00,B
thomaku01,Kurt Vincent Thomas,F,81,230,TCU,10/4/1972,0000-00-00,B
thomala01,Lance  Thomas,F,80,225,Duke,4/24/1988,0000-00-00,B
thomama01,Malcolm  Thomas,F,81,225,San Diego St.,11/8/1988,0000-00-00,B
thomate01,Terry C. Thomas,F,80,220,Detroit,8/20/1953,10/26/1998,W
thomaty01,Tyrus Wayne Thomas,F,81,215,Louisiana State,8/17/1986,0000-00-00,B
thompbe01,Bernard  Thompson,F-G,78,207,Fresno State,8/30/1962,0000-00-00,B
thompbr01,Brooks James Thompson,G,76,193,Oklahoma State,7/19/1970,0000-00-00,W
thompda01,David O'Neil Thompson,G-F,76,195,North Carolina State,7/13/1954,0000-00-00,B
thompdi01,Dijon Lynn Thompson,G-F,79,195,UCLA,2/23/1983,0000-00-00,B
thompge01,George  Thompson,G,74,200,Marquette,11/29/1947,0000-00-00,B
thompjo01,John R. Thompson,F,82,225,Providence,9/2/1941,0000-00-00,B
thompke01,Kevin Lamont Thompson,C-F,83,260,North Carolina State,2/7/1971,0000-00-00,B
thompkl01,Klay Alexander Thompson,G,79,205,Washington State,2/8/1990,0000-00-00,B
thompla01,LaSalle  Thompson,C-F,82,245,Texas,6/23/1961,0000-00-00,B
thompmy01,Mychal George Thompson,C-F,82,226,Minnesota,1/30/1955,0000-00-00,B
thompmy02,Mychel  Thompson,F,78,211,Pepperdine,6/1/1988,0000-00-00,B
thomppa01,Paul Stanford Thompson,G-F,78,210,Tulane,5/25/1961,0000-00-00,B
thompst01,Stephen M. Thompson,G,75,180,Syracuse,12/2/1968,0000-00-00,B
thomptr02,Tristan Trevor James Thompson,F,81,227,Texas,3/13/1991,0000-00-00,B
thornda01,Dallas  Thornton,G,76,190,Kentucky Wesleyan,9/1/1946,0000-00-00,B
thorpot01,Otis Henry Thorpe,F-C,81,225,Providence,8/5/1962,0000-00-00,B
threase01,Sedale Eugene Threatt,G,74,175,West Virginia Tech,9/10/1961,0000-00-00,B
tillida01,Darren  Tillis,C-F,83,215,Cleveland State,2/23/1960,0000-00-00,B
tinslge01,George T. Tinsley,F,77,205,Kentucky Wesleyan,9/19/1946,0000-00-00,B
tinslja01,Jamaal  Tinsley,G,75,185,Iowa State,2/28/1978,0000-00-00,B
tisdawa01,Wayman Lawrence Tisdale,F-C,80,240,Oklahoma,6/9/1964,5/15/2009,B
toneyan01,Andrew  Toney,G,75,178,Southwestern Louisiana,11/23/1957,0000-00-00,B
toneyse01,Sedric Andre Toney,G,74,178,Dayton,4/13/1962,0000-00-00,B
toonebe01,Bernard A. Toone,F,81,210,Marquette,7/14/1956,0000-00-00,B
towemo01,Monte Corwin Towe,G,67,145,North Carolina State,9/27/1953,0000-00-00,W
towerke01,Keith Raymond Tower,C-F,83,250,Notre Dame,5/15/1970,0000-00-00,W
towneli01,Linton Rodney Townes,F-G,78,190,James Madison,11/30/1959,0000-00-00,B
townsra01,Raymond Anthony Townsend,G,75,175,UCLA,12/20/1955,0000-00-00,B
trappge01,George  Trapp,F-C,80,205,Long Beach State,7/11/1948,1/21/2002,B
trappjo01,John Quincy Trapp,F,79,210,Nevada Southern,10/2/1945,0000-00-00,B
traylro01,Robert DeShaun Traylor,F,80,284,Michigan,2/1/1977,5/11/2011,B
trentga01,Gary Dajaun Trent,F,80,250,Ohio University,9/22/1974,0000-00-00,B
tresvjo01,John B. Tresvant,F-C,79,215,Seattle,11/6/1939,0000-00-00,B
truitan01,Ansley Hoover Truitt,C,81,215,California  Berkeley,8/24/1950,0000-00-00,B
trybace01,Cezary  Trybanski,C,86,240,none,9/22/1979,0000-00-00,W
tschojo01,John Mark Tschogl,F,78,206,Santa Barbara,4/25/1950,0000-00-00,W
tskitni01,Nikoloz  Tskitishvili,F,84,225,none,4/14/1983,0000-00-00,W
tuckean01,Anthony Glenn Tucker,F,80,220,Wake Forest,4/4/1969,0000-00-00,B
turiaro01,Ronny  Turiaf,F,82,249,Gonzaga,1/13/1983,0000-00-00,B
turkcmi01,Mirsad  Turkcan,F,81,216,none,6/7/1976,0000-00-00,W
turnean01,Andre D. Turner,G,71,160,Memphis State,12/13/1964,0000-00-00,B
turneel01,Elston Howard Turner,G-F,77,190,Mississippi,6/10/1959,0000-00-00,B
turneev01,Evan Marcel Turner,G-F,79,205,Ohio State,10/27/1988,0000-00-00,B
turnehe02,Henry  Turner,G-F,79,200,Cal. State - Fullerton,8/18/1966,0000-00-00,B
turnejo01,John L. Turner,F,80,245,Phillips,11/30/1967,0000-00-00,B
turnewa01,Wayne Keon Turner,G,74,185,Kentucky,3/22/1976,0000-00-00,B
twardda01,Dave John Twardzik,G,73,175,Old Dominion,9/20/1950,0000-00-00,W
tylerje01,Jeremy  Tyler,F-C,82,260,none,6/21/1991,0000-00-00,B
tylerte01,Terry Christopher Tyler,F-G,79,215,Detroit,10/30/1956,0000-00-00,B
ubileed01,Edwin  Ubiles,F-G,78,204,Siena,11/26/1986,0000-00-00,B
udokaim01,Ime  Udoka,G-F,78,215,Portland State,8/9/1977,0000-00-00,B
udrihbe01,Beno  Udrih,G,75,203,none,7/5/1982,0000-00-00,W
upshake01,Kelvin Parnell Upshaw,G,74,180,Utah,1/24/1963,0000-00-00,B
valenda01,Darnell Terrell Valentine,G,73,183,Kansas,2/3/1959,0000-00-00,B
valenro01,Ronnie L. Valentine,F,79,210,Old Dominion,11/27/1957,0000-00-00,B
vallejo01,John Stephen Vallely,G,75,180,UCLA,10/3/1948,0000-00-00,W
vanbrja01,Jan Michael Van Breda Kolff,F-G,79,195,Vanderbilt,12/16/1951,0000-00-00,W
vandelo01,Logan  Vander Velden,F,80,215,Wisconsin-Green Bay,4/3/1971,0000-00-00,W
vanhoke01,Keith Adam Van Horn,F,81,220,Utah,10/23/1975,0000-00-00,W
vanteda01,David  Vanterpool,G-F,77,195,St. Bonaventure,3/31/1973,0000-00-00,B
vanzade01,Dennis  Van Zant,F,81,210,Azusa Pacific,6/1/1952,0000-00-00,W
vaughda01,David  Vaughn,C,83,220,Oral Roberts,6/4/1952,0000-00-00,B
vaughda02,David  Vaughn,F-C,81,240,Memphis,3/23/1973,0000-00-00,B
vaughja01,Jacque  Vaughn,G,72,190,Kansas,2/11/1975,0000-00-00,B
vaughlo01,Loy Stephen Vaught,F,81,230,Michigan,2/27/1968,0000-00-00,B
vaughvi01,Virgil V. Vaughn,F-C,76,205,Kentucky Wesleyan,5/15/1918,2/26/2007,W
veselja01,Jan  Vesely,F,83,240,none,4/24/1990,0000-00-00,W
vetragu01,Gundars  Vetra,F,78,195,none,5/22/1967,0000-00-00,W
viannjo01,Joao Jose Vianna,F,81,215,Trabara Univ. (BRA),11/15/1966,0000-00-00,B
villach01,Charlie Alexander Villanueva,F,83,240,Connecticut,8/24/1984,0000-00-00,B
vinceja01,Jay Fletcher Vincent,F,79,220,Michigan State,6/10/1959,0000-00-00,B
virdecl01,Claude Felton Virden,F,77.5,195,Murray State,11/25/1947,0000-00-00,B
vocega01,Gary Anthony Voce,F,81,240,Notre Dame,11/24/1965,0000-00-00,B
volkefl01,Floyd W. Volker,F-C,76,205,Wyoming,6/21/1921,1/5/1995,W
volkoal01,Alexander  Volkov,F,81,218,Kiev Institute,3/29/1964,0000-00-00,W
vromabr01,Brett Grant Vroman,C,84,220,UNLV,12/25/1955,0000-00-00,W
vucevni01,Nikola  Vucevic,C,84,240,USC,10/24/1990,0000-00-00,W
wadedw01,Dwyane Tyrone Wade,G,76,210,Marquette,1/17/1982,0000-00-00,B
wadema01,Mark A. Wade,G,71,160,UNLV,10/15/1965,0000-00-00,B
wagneda02,Dajuan Marquett Wagner,G,75,200,Memphis,2/4/1983,0000-00-00,B
waitegr01,Granville S. Waiters,C,83,225,Ohio State,1/8/1961,0000-00-00,B
wakefan01,Andre  Wakefield,G,74.5,175,Loyola (IL),1/11/1955,0000-00-00,B
walkean02,Antoine Devon Walker,F,80,224,Kentucky,8/12/1976,0000-00-00,B
walkebr01,Brady W. Walker,F-C,78,205,Brigham Young,3/15/1921,11/30/2007,W
walkeda01,Darrell  Walker,G,76,180,Arkansas,3/9/1961,0000-00-00,B
walkeke02,Kemba Hudley Walker,G,77,205,Michigan State,5/8/1990,0000-00-00,B
walkesa01,Samaki Ijuma Walker,F,81,240,Louisville,2/25/1976,0000-00-00,B
walkne01,Neal Eugene Walk,C,82,220,Florida,7/29/1948,0000-00-00,W
wallabe01,Ben Camey Wallace,F,81,240,Virginia Union,9/10/1974,0000-00-00,B
wallage01,Gerald Jermaine Wallace,F,79,215,Alabama,7/23/1982,0000-00-00,B
wallajo01,John  Wallace,F,80,225,Syracuse,2/9/1974,0000-00-00,B
wallara01,Rasheed Abdul Wallace,F-C,82,225,North Carolina,9/17/1974,0000-00-00,B
walledw01,Dwight  Waller,F,78,220,Tennessee State,10/5/1945,0000-00-00,B
walleja01,Jamie Antonio Waller,G,76,215,Virginia Union,11/20/1964,0000-00-00,B
waltere01,Rex Andrew Walters,G,76,190,Kansas,3/12/1970,0000-00-00,W
walthpa01,Paul G. Walther,G-F,74,160,Tennessee,3/23/1927,0000-00-00,W
waltoll01,Lloyd  Walton,G,72,160,Marquette,11/23/1953,0000-00-00,B
waltolu01,Luke Theodore Walton,F,80,235,Arizona,3/28/1980,0000-00-00,W
wardch01,Charlie  Ward,G,74,190,Florida State,10/12/1970,0000-00-00,B
wardhe01,Henry Lorette Ward,G-F,76,195,Jackson State,1/30/1952,0000-00-00,B
warneco01,Cornell  Warner,F-C,81,220,Jackson State,8/12/1948,0000-00-00,B
warrejo01,John  Warren,G-F,75,180,St. John's (NY),7/7/1947,0000-00-00,B
warrewi01,Willie D. Warren,G,76,203,Oklahoma,10/22/1989,0000-00-00,B
warribr01,Bryan Anthony Warrick,G,77,195,St. Joseph's (PA),7/22/1959,0000-00-00,B
warriha01,Hakim Hanif Warrick,F,81,219,Syracuse,7/8/1982,0000-00-00,B
washidu01,Duane E. Washington,G,74,195,Middle Tennessee State,8/31/1964,0000-00-00,B
washier01,Eric Maurice Washington,G,76,190,Alabama,3/23/1974,0000-00-00,B
washike01,Kermit Alan Washington,F-C,80,230,American,9/17/1951,0000-00-00,B
washiri01,Richard Lee Washington,F-C,82,220,UCLA,7/15/1955,0000-00-00,B
washiwi01,Wilson  Washington,F-C,81,227,Old Dominion,8/3/1955,0000-00-00,B
watsoea01,Earl Joseph Watson,G,72,184,UCLA,6/12/1979,0000-00-00,B
watsoja01,Jamie Lovell Watson,F,79,190,South Carolina,2/23/1972,0000-00-00,B
weathcl01,Clarence  Weatherspoon,F,78,240,Southern Mississippi,9/8/1970,0000-00-00,B
weathni01,Nick Levoter Weatherspoon,F,79,195,Illinois,7/20/1950,10/17/2008,B
webbma01,Marcus L. Webb,F-C,81,255,Alabama,5/9/1970,0000-00-00,B
webstel01,Elnardo  Webster,F,77,190,St. Peter's,3/6/1948,0000-00-00,B
webstma01,Marvin Nathaniel Webster,C,85,225,Morgan State,4/13/1952,4/6/2009,B
webstma02,Martell  Webster,F-G,79,210,none,12/4/1986,0000-00-00,B
wedmasc01,Scott Dean Wedman,F-G,79,215,Colorado,7/29/1952,0000-00-00,W
weidnbr01,Brant Clifford Weidner,F,81,230,William & Mary,10/28/1960,0000-00-00,W
wellsow01,Owen  Wells,F,79,200,Detroit,12/9/1950,0000-00-00,B
wellsra01,Ralph E. Wells,G,73,180,Northwestern,9/3/1940,8/2/1968,B
welscji01,Jiri  Welsch,G,79,208,none,1/27/1980,0000-00-00,W
werdaro01,Robert  Werdann,C,83,250,St. John's (NY),9/12/1970,0000-00-00,W
wesleda01,David Barakau Wesley,G,72,190,Baylor,11/14/1970,0000-00-00,B
westda01,David Moorer West,F,81,240,Xavier (OH),8/29/1980,0000-00-00,B
westde01,Delonte  West,G,76,180,St. Joseph's,7/26/1983,0000-00-00,B
westje01,Jerry Alan West,G-F,74,175,West Virginia,5/28/1938,0000-00-00,W
westma01,Mark Andre West,C-F,82,226,Old Dominion,11/5/1960,0000-00-00,B
westppa01,Paul Douglas Westphal,G,76,192,USC,11/30/1950,0000-00-00,W
westro01,Roland D. West,G,76,175,Cincinnati,6/6/1944,0000-00-00,B
wetzejo01,John Francis Wetzel,G-F,77,183,Virginia Tech,10/22/1944,0000-00-00,W
whalero01,Robert Antawon Whaley,C,82,260,Walsh,4/16/1982,0000-00-00,B
whatlen01,Ennis  Whatley,G,75,175,Alabama,8/11/1962,0000-00-00,B
wheatde01,DeJuan Shontez Wheat,G,72,165,Louisville,10/14/1973,0000-00-00,B
wheelcl01,Clinton  Wheeler,G,73,185,William Paterson,10/27/1959,0000-00-00,B
wheelty01,Tyson Aaron Wheeler,G,70,165,Rhode Island,10/8/1975,0000-00-00,B
whitedo01,Donald  Whiteside,G,70,160,Northern Illinois,4/25/1969,0000-00-00,B
whiteer01,Eric Lance White,F,80,200,Pepperdine,12/30/1965,0000-00-00,B
whiteha01,Hassan Niam Whiteside,C,84,235,Marshall,6/13/1989,0000-00-00,B
whiteja01,Jahidi  White,F-C,81,290,Georgetown,2/19/1976,0000-00-00,B
whiteja02,James William White,G-F,79,200,Cincinnati,10/21/1982,0000-00-00,B
whiteje01,Jerome Clay Whitehead,C-F,82,220,Marquette,9/30/1956,0000-00-00,B
whitera01,Randy  White,F,80,240,Louisiana Tech,11/4/1967,0000-00-00,B
whitero01,Rory Wilbur White,F,80,210,South Alabama,8/16/1959,0000-00-00,B
whitero02,Rodney Charles White,F,81,238,UNC - Charlotte,6/28/1980,0000-00-00,B
whiteto01,Tony F. White,G,74,170,Tennessee,2/15/1965,0000-00-00,B
whitewi01,Willie  White,G,75,195,Tennessee-Chattanooga,8/20/1962,0000-00-00,B
whitfdw01,Dwayne  Whitfield,F,81,240,Jackson State,8/21/1972,0000-00-00,B
wickssi01,Sidney  Wicks,F-C,80,225,UCLA,9/19/1949,0000-00-00,B
wiermu01,Murray Neal Wier,G,69,155,Iowa,12/12/1926,0000-00-00,W
wiggimi01,Mitchell Lee Wiggins,G,76,185,Florida State,9/28/1959,0000-00-00,B
wilcoch01,Chris Ray Wilcox,F,82,221,Maryland,8/3/1982,0000-00-00,B
wilcudc01,D.C.  Wilcutt,G,74,160,St. Louis,3/25/1923,0000-00-00,W
wileymi01,Michael Anthony Wiley,F,81,200,Long Beach State,10/16/1957,0000-00-00,B
wileymo01,Morlon David Wiley,G,76,185,Long Beach State,9/24/1966,0000-00-00,B
wilkeja01,Jamaal Abdul-Lateef Wilkes,F-G,78,190,UCLA,5/2/1953,0000-00-00,B
wilkeja02,James Robert Wilkes,F,79,195,UCLA,3/12/1958,0000-00-00,B
wilkida01,Dale Wayne Wilkinson,F,82,220,Idaho State,3/18/1960,0000-00-00,W
wilkida02,Damien Lamont Wilkins,F,78,225,Georgia,1/11/1980,0000-00-00,B
wilkige01,Gerald Bernard Wilkins,G-F,78,185,Tennessee-Chattanooga,9/11/1963,0000-00-00,B
williaa01,Aaron  Williams,F-C,81,218,Xavier,10/2/1971,0000-00-00,B
willial02,Alvin Leon Williams,G,77,185,Villanova,8/6/1974,0000-00-00,B
willibr01,Brandon  Williams,G,78,215,Davidson,2/27/1975,0000-00-00,B
willich01,Charles E. Williams,G,72,165,Seattle,9/5/1943,0000-00-00,B
willico01,Corey  Williams,G,74,190,Oklahoma State,4/24/1970,0000-00-00,B
willico02,Corliss Mondari Williamson,F,79,245,Arkansas,12/4/1973,0000-00-00,B
willide02,Derrick  Williams,F,80,241,Arizona,5/25/1991,0000-00-00,B
williea01,Earl  Williams,C-F,79,230,Winston-Salem,3/24/1951,0000-00-00,B
williel01,Elliot Jerell Williams,G,77,180,Memphis,6/20/1989,0000-00-00,B
willier01,Eric C. Williams,F,80,220,Providence,7/17/1972,0000-00-00,B
willifr01,Freeman  Williams,G-F,76,190,Portland State,5/15/1956,0000-00-00,B
willifr02,Frank Lowell Williams,G,75,205,Illinois ,2/25/1980,0000-00-00,B
willigu01,Gus  Williams,G,74,175,USC,10/10/1953,0000-00-00,B
willigu02,Guy Bernard Williams,F,81,200,Washington State,7/1/1960,0000-00-00,B
willija01,Jayson  Williams,F-C,81,240,St. John's (NY),2/22/1968,0000-00-00,B
willija02,Jason Chandler Williams,G,73,190,Florida,11/18/1975,0000-00-00,W
willije01,Jerome  Williams,F,81,206,Georgetown,5/10/1973,0000-00-00,B
willijo01,John Lee Williamson,G,74,185,New Mexico State,11/10/1951,11/30/1996,B
willijo02,John Sam Williams,F-C-G,80,235,Louisiana State,10/26/1966,0000-00-00,B
